UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
MimiRoche,@Mimicinque,2022-01-26T13:03:42.000Z,"MimiRoche
@Mimicinque
·
Jan 26, 2022"," : ""..This woman is my destiny"" as they leave wheelchair tennis 

Toronto 25, Sep 2017.

 80 days to go 
#InvictusGames #IG22 #Hague
Order Your Tickets. 

#WeAreInvictus #Invictusgames #HeartofInvictus #Veterans #PrinceHarry #DukeOfSussex 
#MeghanMarkle #HarryAndMeghan
0:21
1,119 views
22
78",🎶 📝 💛 🖤,,22,78,[],https://twitter.com/Mimicinque/status/1486323964372791296
H&M,@loveforsussexes,2022-01-27T09:52:34.000Z,"H&M
@loveforsussexes
·
Jan 27, 2022","79 DAYS TO #InvictusGames  #IG22 
@WeAreInvictus
@InvictusGamesNL
#InvictusGamesCountdown
#HarryandMeghan #princeharry #MeghanMarkle
39
144",💛 🖤 ⏰,,39,144,['https://pbs.twimg.com/media/FKGZlJuWQAAZ6nn?format=jpg&name=small'],https://twitter.com/loveforsussexes/status/1486638254707335170
RCrussi,@Chanchie19,2022-01-27T13:03:39.000Z,"RCrussi
@Chanchie19
·
Jan 27, 2022"," 79 days to go #InvictusGames #IG22 #Hague
Order Your Tickets. 
 
#WeAreInvictus #Invictusgames #HeartofInvictus #Veterans #PrinceHarry #DukeOfSussex #MeghanMarkle #HarryAndMeghan #DuchessofSussex 
Invictus Games was created by Prince Harry.",✍ 💛 🖤 💛 🖤,,,,['https://pbs.twimg.com/media/FKHFWJXXsAw0AdY?format=jpg&name=medium'],https://twitter.com/Chanchie19/status/1486686338732670979
Rach Williamson,@RachWilliamson0,2022-01-27T21:04:23.000Z,"Rach Williamson
@RachWilliamson0
·
Jan 28, 2022","#CaptainsLog

Just saw a gym post by my #TeamUK teammate 
@Vickiross78
, which then got me off the sofa and do a rowing workout! 

Thanks mate 
@HelpforHeroes
 @PoppyLegion
 @DefenceHQ
 #IG22 #InvictusGames
2
20",,,2,20,['https://pbs.twimg.com/media/FKIzX04XMAMn8Hj?format=jpg&name=medium'],https://twitter.com/RachWilliamson0/status/1486807320239685633
pakistanistore.pk,@NEWSBEEP2,2022-01-27T02:16:23.000Z,"pakistanistore.pk
@NEWSBEEP2
·
Jan 27, 2022",Prince Harry fires the starter gun on day two of the Invictus Games https://r4a.biz/2022/01/27/prince-harry-fires-the-starter-gun-on-day-two-of-the-invictus-games/…,,,,,[],https://twitter.com/NEWSBEEP2/status/1486523451603140610
Claudette salter,@Claudet10142013,2022-01-27T11:17:23.000Z,"Claudette salter
@Claudet10142013
·
Jan 27, 2022","Invictus Games Düsseldorf 2023 (
@InvictusGamesDE
) Tweeted:
 | On #HolocaustMemorialDay we remember the women, men and children who were murdered in cold blood.
Invictus Games Düsseldorf 2023
@InvictusGamesDE
·
Jan 27, 2022
 | On #HolocaustMemorialDay we remember the women, men and children who were murdered in cold blood. We will not forget the inhuman atrocities of the Holocaust and will oppose every form of anti-Semitism, racism and discrimination. #WeRemember
Show this thread
ALT",,,,,"['https://pbs.twimg.com/profile_images/1581733738005889025/tFBjNEVZ_normal.jpg', 'https://pbs.twimg.com/media/FKGWahNXoAADznq?format=jpg&name=medium']",https://twitter.com/Claudet10142013/status/1486659598295703552
H&M,@loveforsussexes,2022-01-27T10:29:18.000Z,"H&M
@loveforsussexes
·
Jan 27, 2022","#invictusgames
Mayor Eric Adams
@NYCMayor
·
Jan 25, 2022
As the mayor of a city of 200,000+ powerful, passionate veterans, I can't think of a better place to host the 2025 Invictus Games than Queens. The courage and persistence of our veterans is an inspiration — they truly #GetStuffDone. 

I can't wait to bring the Games home in 2025!
3
5",💛 🖤 🎊 🎉 👊 👏 👏 👏 👏,,3,5,"['https://pbs.twimg.com/profile_images/1580327181326106625/CXZJeyC5_normal.jpg', 'https://pbs.twimg.com/media/FJ6WTptWUAI0h44?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FJ6WTpsXsAc32wg?format=jpg&name=small', 'https://pbs.twimg.com/media/FJ6WTqSWYAErQeI?format=jpg&name=small']",https://twitter.com/loveforsussexes/status/1486647499024707594
INVAK.INFO,@Invak_Info,2022-01-27T04:05:57.000Z,"INVAK.INFO
@Invak_Info
·
Jan 27, 2022","Оксана Горбач, координатор Ігор Нескорених в Україні  https://bit.ly/3nYZFzC #інтерв_ю #ветеран #ігри_нескорених #військовослужбовець #invictus_games #оксана_горбач
invak.info
Оксана Горбач, координатор Ігор Нескорених в Україні - INVAK.INFO - інформаційне агентство - портал...
Вже цієї весни 16-22 квітня у м. Гаага (Нідерланди) мають відбутися міжнародні змагання для ветеранів та військовослужбовців Ігри нескорених (Invictus Games).",♿ 🔗,,,,[],https://twitter.com/Invak_Info/status/1486551022369714180
Benedicta Weir,@adzo72,2022-01-27T12:47:45.000Z,"Benedicta Weir
@adzo72
·
Jan 27, 2022","#TheInvictusGames
#WeAreInvictus
#IG22
#InvictusGames #TheHague
6
45",,,6,45,['https://pbs.twimg.com/media/FKHBtd5WUAAS7vR?format=jpg&name=medium'],https://twitter.com/adzo72/status/1486682340394950663
Katrina,@dazzlegal,2022-01-28T07:20:44.000Z,"Katrina
@dazzlegal
·
Jan 28, 2022","Mr and Mrs Invictus. Looking forward to watching this years Invictus Games in The Hague.
1
66
522",🕊 🌸 🛡,1,66,522,['https://pbs.twimg.com/media/FKLAc3PVkAMrxw0?format=jpg&name=medium'],https://twitter.com/dazzlegal/status/1486962431154745350
Vanessa Nguyen Hernández,@VanessaNguyen28,2022-01-28T17:25:42.000Z,"Vanessa Nguyen Hernández
@VanessaNguyen28
·
Jan 29, 2022","The carnival says: “We’ve got the Invictus Games in April. We can look forward to that.” 

Who is “we”??? Harry said he doesn’t fuck with y’all.
56
123
818",,56,123,818,['https://pbs.twimg.com/media/FKNK6jmWQAIjfCz?format=jpg&name=small'],https://twitter.com/VanessaNguyen28/status/1487114674525159428
Nikkah's Impeccably Placed Source,@KenyanSquadie,2022-01-28T12:17:40.000Z,"Nikkah's Impeccably Placed Source
@KenyanSquadie
·
Jan 28, 2022","Cuteness overload #InvictusGames
2
31
203",,2,31,203,['https://pbs.twimg.com/media/FKMEadmXMAA5ycd?format=jpg&name=medium'],https://twitter.com/KenyanSquadie/status/1487037157298647045
it's all willy's fault.,@09steffie,2022-01-28T11:09:19.000Z,"it's all willy's fault.
@09steffie
·
Jan 28, 2022","So this is the best Harry can come up for the invictus games 
@serenawilliams
 ? A hazbeen X a lister. Wow, you really know how to bring in the big guns Harry. 
GIF
ALT
1",🤣 😂 🤣 😂,,,1,['https://pbs.twimg.com/tweet_video_thumb/FKL0xB7WYAYQpkV.jpg'],https://twitter.com/09steffie/status/1487019957061832708
Mr Feelgood,@mrfeelgoodhq,2022-01-28T18:08:26.000Z,"Mr Feelgood
@mrfeelgoodhq
·
Jan 29, 2022","Dan Richards — a military veteran, rower, scuba diver, rock climber, model, TV star, Invictus Games cyclist, husband-to-be, and amputee — is a shining example of how to take life by the horns. #beyonddisability 
@OneArmWonderful
mrfeelgood.com
‘Anyone Who Deals With Issues You Can’t See, I Think They’re the Braver Ones’ - Mr Feelgood
Dan Richards — a military veteran, rower, and amputee — is a shining example of how to take life by the horns.
1",,,,1,['https://pbs.twimg.com/card_img/1609780850572333095/xu63qGAl?format=png&name=medium'],https://twitter.com/mrfeelgoodhq/status/1487125428443639809
ArchHazLiliMeg,@ArchHazLiliMeg,2022-01-28T13:31:28.000Z,"ArchHazLiliMeg
@ArchHazLiliMeg
·
Jan 28, 2022","#InvictusGames |#IG22 #PrinceHarry
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
23
97",💛 🖤 💛 🖤,,23,97,"['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487020810237882369/pu/img/axh63BNRJEViVa1B.jpg']",https://twitter.com/ArchHazLiliMeg/status/1487055728686817280
Is It Tuesday Yet?,@TeamSussex,2022-01-28T16:13:28.000Z,"Is It Tuesday Yet?
@TeamSussex
·
Jan 29, 2022","#PrinceHarry #InvictusGames
University of Bath
@UniofBath
·
Jan 28, 2022
#Onthisday in 2016, we were visited by Prince Harry who was on campus @TeamBath to watch the UK selection trials for the @WeAreInvictus Games; a competition he founded in 2014 to showcase the sporting abilities of injured service personnel.
5
11",,,5,11,"['https://pbs.twimg.com/profile_images/1572131669301239808/1SmEcZ0G_normal.jpg', 'https://pbs.twimg.com/media/FKMxz0kWUAEvY6r?format=jpg&name=900x900']",https://twitter.com/TeamSussex/status/1487096498202492928
Raosnaps,@raosnaps,2022-01-28T13:22:19.000Z,"Raosnaps
@raosnaps
·
Jan 28, 2022","#InvictusGames #PrinceHarry #VeteransMatter
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
2
6",💛 🖤,,2,6,"['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487020810237882369/pu/img/axh63BNRJEViVa1B.jpg']",https://twitter.com/raosnaps/status/1487053424659214336
RCrussi,@Chanchie19,2022-01-28T16:50:10.000Z,"RCrussi
@Chanchie19
·
Jan 29, 2022","Prince Harry is the Best!
 78 days to go #InvictusGames #IG22 #Hague
Order Your Tickets. 
 
#WeAreInvictus #Invictusgames #HeartofInvictus #Veterans #PrinceHarry #DukeOfSussex #MeghanMarkle #HarryAndMeghan #DuchessofSussex 
Invictus Games was created by Prince Harry.
University of Bath
@UniofBath
·
Jan 28, 2022
#Onthisday in 2016, we were visited by Prince Harry who was on campus @TeamBath to watch the UK selection trials for the @WeAreInvictus Games; a competition he founded in 2014 to showcase the sporting abilities of injured service personnel.
1",✍ 💛 🖤 💛 🖤,,,1,"['https://pbs.twimg.com/profile_images/1572131669301239808/1SmEcZ0G_normal.jpg', 'https://pbs.twimg.com/media/FKMxz0kWUAEvY6r?format=jpg&name=900x900']",https://twitter.com/Chanchie19/status/1487105733527224326
Tennisfan aka Jacqueline,@tennisfanv3,2022-01-28T14:21:53.000Z,"Tennisfan aka Jacqueline
@tennisfanv3
·
Jan 28, 2022","#InvictusGames
#IG22
#PrinceHarry
#WeAreInvictus
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
2
3",💛 🖤,,2,3,"['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487020810237882369/pu/img/axh63BNRJEViVa1B.jpg']",https://twitter.com/tennisfanv3/status/1487068416351555587
𝔐𝔖,@Mad_Houri,2022-01-28T17:55:15.000Z,"𝔐𝔖
@Mad_Houri
·
Jan 29, 2022","#PrinceHarry 
#InvictusGames 
University of Bath
@UniofBath
·
Jan 28, 2022
#Onthisday in 2016, we were visited by Prince Harry who was on campus @TeamBath to watch the UK selection trials for the @WeAreInvictus Games; a competition he founded in 2014 to showcase the sporting abilities of injured service personnel.
6",🎄 🧦 💛 🖤 💛,,,6,"['https://pbs.twimg.com/profile_images/1572131669301239808/1SmEcZ0G_normal.jpg', 'https://pbs.twimg.com/media/FKMxz0kWUAEvY6r?format=jpg&name=900x900']",https://twitter.com/Mad_Houri/status/1487122110380191746
slimpickens2916,@slimpickens2916,2022-01-28T11:41:42.000Z,"slimpickens2916
@slimpickens2916
·
Jan 28, 2022","#InvictusGames
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
1",💙 💛 🖤,,,1,"['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487020810237882369/pu/img/axh63BNRJEViVa1B.jpg']",https://twitter.com/slimpickens2916/status/1487028106317733889
Hekwen,@HekwenPenken,2022-01-28T09:43:33.000Z,"Hekwen
@HekwenPenken
·
Jan 28, 2022","#InvictusGames
Katrina
@dazzlegal
·
Jan 28, 2022
Mr and Mrs Invictus. Looking forward to watching this years Invictus Games in The Hague.
Show this thread
1",🕊 🌸 🛡,,,1,"['https://pbs.twimg.com/profile_images/1212143783434805249/qq3nipxJ_normal.jpg', 'https://pbs.twimg.com/media/FKLAc3PVkAMrxw0?format=jpg&name=medium']",https://twitter.com/HekwenPenken/status/1486998372598878209
Sabine Romelus,@SabineRomelus,2022-01-28T18:15:49.000Z,"Sabine Romelus
@SabineRomelus
·
Jan 29, 2022"," #PrinceHarry 
 #InvictusGames
University of Bath
@UniofBath
·
Jan 28, 2022
#Onthisday in 2016, we were visited by Prince Harry who was on campus @TeamBath to watch the UK selection trials for the @WeAreInvictus Games; a competition he founded in 2014 to showcase the sporting abilities of injured service personnel.
1",💛 🖤,,,1,"['https://pbs.twimg.com/profile_images/1572131669301239808/1SmEcZ0G_normal.jpg', 'https://pbs.twimg.com/media/FKMxz0kWUAEvY6r?format=jpg&name=900x900']",https://twitter.com/SabineRomelus/status/1487127287057235969
MimiRoche,@Mimicinque,2022-01-28T15:59:39.000Z,"MimiRoche
@Mimicinque
·
Jan 28, 2022"," Precious Memories.

78 days to go 
#InvictusGames #IG22 #Hague
Order Your Tickets. 

#WeAreInvictus #Invictusgames #HeartofInvictus #Veterans #PrinceHarry #DukeOfSussex 
#MeghanMarkle #HarryAndMeghan
University of Bath
@UniofBath
·
Jan 28, 2022
#Onthisday in 2016, we were visited by Prince Harry who was on campus @TeamBath to watch the UK selection trials for the @WeAreInvictus Games; a competition he founded in 2014 to showcase the sporting abilities of injured service personnel.
21
90",🆕 👇 ❤ 💛 🖤,,21,90,"['https://pbs.twimg.com/profile_images/1572131669301239808/1SmEcZ0G_normal.jpg', 'https://pbs.twimg.com/media/FKMxz0kWUAEvY6r?format=jpg&name=900x900']",https://twitter.com/Mimicinque/status/1487093018041761793
Do14-Be yourself; everyone else is already taken,@LeoVerbenia,2022-01-28T17:05:01.000Z,"Do14-Be yourself; everyone else is already taken
@LeoVerbenia
·
Jan 29, 2022","#PrinceHarry #WeAreInvictus #IG22 #InvictusGames 
University of Bath
@UniofBath
·
Jan 28, 2022
#Onthisday in 2016, we were visited by Prince Harry who was on campus @TeamBath to watch the UK selection trials for the @WeAreInvictus Games; a competition he founded in 2014 to showcase the sporting abilities of injured service personnel.",🐘 💛 🖤 💛 🖤,,,,"['https://pbs.twimg.com/profile_images/1572131669301239808/1SmEcZ0G_normal.jpg', 'https://pbs.twimg.com/media/FKMxz0kWUAEvY6r?format=jpg&name=900x900']",https://twitter.com/LeoVerbenia/status/1487109471792943107
Yes2love,@klassyk316,2022-01-28T16:37:11.000Z,"Yes2love
@klassyk316
·
Jan 29, 2022","#InvictusGames #IG22
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
0:19
8,928 views",💛 🖤,,,,['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg'],https://twitter.com/klassyk316/status/1487102465321357323
Yes2love,@klassyk316,2022-01-28T16:37:11.000Z,"Yes2love
@klassyk316
·
Jan 29, 2022","#InvictusGames #IG22
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
0:16
8,928 views",💛 🖤,,,,['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg'],https://twitter.com/klassyk316/status/1487102465321357323
MimiRoche,@Mimicinque,2022-01-29T09:14:34.000Z,"MimiRoche
@Mimicinque
·
Jan 29, 2022"," 77 days to go 
#InvictusGames #IG22 #Hague
Order Your Tickets. 

#WeAreInvictus #Invictusgames #HeartofInvictus #Veterans #PrinceHarry #DukeOfSussex 
#MeghanMarkle #HarryAndMeghan
2
42
208",📝 💛 🖤,2,42,208,['https://pbs.twimg.com/media/FKQkGJUXEAAcUXz?format=jpg&name=medium'],https://twitter.com/Mimicinque/status/1487353466951540738
Alexis( sowing discord in the west),@ArchewellBaby,2022-01-29T04:08:06.000Z,"Alexis( sowing discord in the west)
@ArchewellBaby
·
Jan 29, 2022","Harry and Meghan are too busy and have no time for patronages please.

Archewell
Netflix
Spotify
 Invictus Games
Sentebale
African Parks
Travalyst
 BetterUP
Clevr Blend
CAMFED
World Central Kitchen
Center for Humane Tech
Global Citizen

#HarryandMeghan
27
131
515",➡ ➡ ➡ ➡ ➡ ➡ ➡ ➡ ➡ ➡ ➡ ➡ ➡,27,131,515,[],https://twitter.com/ArchewellBaby/status/1487276341972152325
H&M,@loveforsussexes,2022-01-29T09:58:45.000Z,"H&M
@loveforsussexes
·
Jan 29, 2022","77 DAYS TO #InvictusGames  #IG22 
@WeAreInvictus
@InvictusGamesNL
#InvictusGamesCountdownAlarm 
#HarryandMeghan #princeharry #MeghanMarkle
GIF
ALT
2
8",🖤 💛 ⏰,,2,8,['https://pbs.twimg.com/tweet_video_thumb/FKQuM3AWUAEWs7A.jpg'],https://twitter.com/loveforsussexes/status/1487364585157967873
Rach Williamson,@RachWilliamson0,2022-01-29T16:17:59.000Z,"Rach Williamson
@RachWilliamson0
·
Jan 30, 2022","10km single arm rowing - I do not recommend but I’ve always wanted to say I did it without stopping! 

Never again! 
@BritishRowing
 @Concept2UK
 @HelpforHeroes
 #SingleArm #IndoorRowing #HandCramp #ArmCramp #NeckCramp #CrampyCramp #Veteran #InvictusGames #Row #Rowing #SubHr
3
1
26",😆 🤮,3,1,26,"['https://pbs.twimg.com/media/FKSE_vbXsAQgXY3?format=jpg&name=small', 'https://pbs.twimg.com/media/FKSE_vlXMAgVgXe?format=jpg&name=small', 'https://pbs.twimg.com/media/FKSE_wnXEAI_fI8?format=jpg&name=small']",https://twitter.com/RachWilliamson0/status/1487460019616559111
Sue_,@Sue__Suede,2022-01-29T23:11:31.000Z,"Sue_
@Sue__Suede
·
Jan 30, 2022","#SussexSquad make sure you support the #invictusgames contestants. See link for his #gofundmepage
gofundme.com
27.2 miles Marathon in my Rugby Wheelchair, organized by Craig Styles
I am a British army veteran and a above knee amputee. I play Wheelchair rugby … Craig Styles needs your support for 27.2 miles Marathon in my Rugby Wheelchair
3
4",,,3,4,['https://pbs.twimg.com/card_img/1610810823957528577/t9vH-qzz?format=jpg&name=900x900'],https://twitter.com/Sue__Suede/status/1487564089555664903
Raosnaps,@raosnaps,2022-01-29T12:19:45.000Z,"Raosnaps
@raosnaps
·
Jan 29, 2022","#InvictusGames #PrinceHarry #VeteransMatter
Alexis( sowing discord in the west)
@ArchewellBaby
·
Jan 28, 2022
78 days to #InvictusGames #IG22
#HarryAndMeghan
Show this thread
12
65",,,12,65,"['https://pbs.twimg.com/profile_images/1477264201940934658/SscIRGJU_normal.jpg', 'https://pbs.twimg.com/media/FKMCMa2XoAU_Oba?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FKMCPTjWUAM77vw?format=jpg&name=900x900']",https://twitter.com/raosnaps/status/1487400067053072386
Raosnaps,@raosnaps,2022-01-29T13:02:49.000Z,"Raosnaps
@raosnaps
·
Jan 29, 2022","#InvictusGames #PrinceHarry #TheHague2022
QueenCity
@QueenCityBird
·
Jan 28, 2022
#IG22 can’t wait! @InvictusGamesNL twitter.com/InvictusGamesN…
4",🕊 🥰 🍋 🐊 🧇 💛 🖤 💛 🖤 💛 🖤 💛 🖤 💛 🖤 💛 🖤 💛 🖤,,,4,['https://pbs.twimg.com/profile_images/1601669652559663105/sLdX9mcA_normal.jpg'],https://twitter.com/raosnaps/status/1487410907856703488
suzana,@stellieber,2022-01-29T02:54:39.000Z,"suzana
@stellieber
·
Jan 29, 2022",as roupas do invictus games são tão fofinhas,🥰,,,,[],https://twitter.com/stellieber/status/1487257857443733505
RCrussi,@Chanchie19,2022-01-29T19:57:25.000Z,"RCrussi
@Chanchie19
·
Jan 30, 2022"," 77 days to go #InvictusGames #IG22 #Hague
Order Your Tickets. 
 
#WeAreInvictus #Invictusgames #HeartofInvictus #Veterans #PrinceHarry #DukeOfSussex #MeghanMarkle #HarryAndMeghan #DuchessofSussex 
Invictus Games was created by Prince Harry.
Tricia Barker
@TriciaBarker49
·
Jan 29, 2022
Yesterday morning was filled with inspiration and hope. 
The stories shared will last with me for a very long time.
Thank you @WeAreInvictus @dominic_reid.
1",✍ 💛 🖤 💛 🖤,,,1,"['https://pbs.twimg.com/profile_images/1582769964985221120/_PTe6zqd_normal.jpg', 'https://pbs.twimg.com/media/FKR_YMeVUAAU_6d?format=jpg&name=small', 'https://pbs.twimg.com/media/FKR_ZHRUYAQyXnS?format=jpg&name=small', 'https://pbs.twimg.com/media/FKR_aJBVIAILZNY?format=jpg&name=small', 'https://pbs.twimg.com/media/FKR_as5VQAQ8foE?format=jpg&name=small']",https://twitter.com/Chanchie19/status/1487515244410900480
Stefan Brux,@Anaram_Brux,2022-01-29T12:21:25.000Z,"Stefan Brux
@Anaram_Brux
·
Jan 29, 2022","… bereite mich gerade auf die erste Lesung von #Anaram vor. Kürzen, straffen und den Fokus finden … ich freu mich drauf

#Afghanistan, #unvergessen, #11k3, #Einsatzveteranen, #veteranenverband, #InvictusGames, #RAGMBG, #veteranenkultur, #MarschzumGedenken",🎗,,,,['https://pbs.twimg.com/media/FKRO21DXsAQ_zRP?format=jpg&name=large'],https://twitter.com/Anaram_Brux/status/1487400485766242304
Do14-Be yourself; everyone else is already taken,@LeoVerbenia,2022-01-29T16:17:48.000Z,"Do14-Be yourself; everyone else is already taken
@LeoVerbenia
·
Jan 30, 2022","#PrinceHarry #IG22 #WeAreInvictus #InvictusGames
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
3",🐘 💛 🖤 💛 🖤,,,3,"['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487020810237882369/pu/img/axh63BNRJEViVa1B.jpg']",https://twitter.com/LeoVerbenia/status/1487459973558906883
Do14-Be yourself; everyone else is already taken,@LeoVerbenia,2022-01-29T16:17:48.000Z,"Do14-Be yourself; everyone else is already taken
@LeoVerbenia
·
Jan 30, 2022","#PrinceHarry #IG22 #WeAreInvictus #InvictusGames
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
0:19
8,928 views
3",🐘 💛 🖤 💛 🖤,,,3,['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg'],https://twitter.com/LeoVerbenia/status/1487459973558906883
MimiRoche,@Mimicinque,2022-01-30T08:38:01.000Z,"MimiRoche
@Mimicinque
·
Jan 30, 2022"," 76 days to go 
#InvictusGames #IG22 #Hague
Order Your Tickets. 

#WeAreInvictus #Invictusgames #HeartofInvictus #Veterans #PrinceHarry #DukeOfSussex 
#MeghanMarkle #HarryAndMeghan
1
38
190",📝 💛 🖤,1,38,190,['https://pbs.twimg.com/ext_tw_video_thumb/1487706582620196876/pu/img/FJgQYWR2JmVSeLim.jpg'],https://twitter.com/Mimicinque/status/1487706655269830658
Peter Lawless,@prlawless1,2022-01-30T17:47:49.000Z,"Peter Lawless
@prlawless1
·
Jan 31, 2022","What great few days showing the  Invictus Games Foundation all that Vancouver and Whistler have to offer as we bid for a Winter Hybrid Invictus Games in 2025. #12monthsofsport #reconciliation
7
83
304",,7,83,304,"['https://pbs.twimg.com/media/FKXjJQdUUAA-TSy?format=jpg&name=small', 'https://pbs.twimg.com/media/FKXjJQdVgAEOlJN?format=jpg&name=small', 'https://pbs.twimg.com/media/FKXjJQdUcAAAUh6?format=jpg&name=small', 'https://pbs.twimg.com/media/FKXjJQ-VUAAI6cJ?format=jpg&name=small']",https://twitter.com/prlawless1/status/1487845018463195136
Malaika Helena,@MalaikaHelena,2022-01-30T20:10:26.000Z,"Malaika Helena
@MalaikaHelena
·
Jan 31, 2022","Keep your eye on the prize. Zimebaki sabini  na sita tu
#PrinceHarry #MeghanMarkle #InvictusGames
9
54",,,9,54,"['https://pbs.twimg.com/media/FKYDtUOVgAANjUd?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FKYDvklaIAA9tQX?format=jpg&name=900x900']",https://twitter.com/MalaikaHelena/status/1487880908644700162
Anna,@Anna__with_an_A,2022-01-30T01:41:09.000Z,"Anna
@Anna__with_an_A
·
Jan 30, 2022","Craig is raising funds for Help For Heroes and (BLESMA) British Limbless Ex-Serviceman’s Association. If you can, please show this Army Veteran and Invictus Games Athlete some #SussexSquad appreciation 
gofundme.com
27.2 miles Marathon in my Rugby Wheelchair, organized by Craig Styles
I am a British army veteran and a above knee amputee. I play Wheelchair rugby … Craig Styles needs your support for 27.2 miles Marathon in my Rugby Wheelchair
2
18",❤,,2,18,['https://pbs.twimg.com/card_img/1610810823957528577/t9vH-qzz?format=jpg&name=900x900'],https://twitter.com/Anna__with_an_A/status/1487601747015225348
Alexandra,@alexandrachasy,2022-01-30T16:51:19.000Z,"Alexandra
@alexandrachasy
·
Jan 31, 2022","#InvictusGames 76 days to go.
Invictus Games The Hague 2020
@InvictusGamesNL
·
Jan 28, 2022
|#IG22 is the moment for the competitors, together with family and friends, to overcome themselves or even to settle with the past. In the online series #TattooTalks, we tell the personal stories behind the tattoos of the competitors. The first episode will be online soon...
2
2",💛 🖤,,2,2,"['https://pbs.twimg.com/profile_images/1163726304644141056/XqNdKTJn_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487020810237882369/pu/img/axh63BNRJEViVa1B.jpg']",https://twitter.com/alexandrachasy/status/1487830799714066432
CIRC Race Control,@CIRCRaceControl,2022-01-30T21:56:59.000Z,"CIRC Race Control
@CIRCRaceControl
·
Jan 31, 2022"," Results: Event 95. 1 Minute Invictus / Soldier On. Women. IR5 – Lucy Hold of We are Invictus USA pulled 304 meters in one minute. The Benchmark is 288 meters from the Toronto Invictus Games in 2018.
#CIRCRace #cdnindoorrowing #indoorrowing #CIRC #CIRCRaceControl
1
2",🏅,,1,2,[],https://twitter.com/CIRCRaceControl/status/1487907719935938563
CIRC Race Control,@CIRCRaceControl,2022-01-30T21:54:32.000Z,"CIRC Race Control
@CIRCRaceControl
·
Jan 31, 2022"," Results: Event 94 Cont’d. IR 5 – Dot Perkins of Invictus GBR pulled for 358 meters in one minute winning this event.  The Benchmark is 372 meters from the Sydney Invictus Games.
#CIRCRace #cdnindoorrowing #indoorrowing #CIRC #CIRCRaceControl",🏅,,,,[],https://twitter.com/CIRCRaceControl/status/1487907103561945088
