UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Springboks,@Springboks,2022-02-27T07:15:17.000Z,"Springboks
@Springboks
·
Feb 27, 2022","TICKET SALES OPEN IN 24 HOURS! 

Join us for a three-day festival of back-to-back rugby action in the eighth Rugby World Cup Sevens tournament. 
2
7
26",⏰ 🏆,2,7,26,['https://pbs.twimg.com/ext_tw_video_thumb/1497832680947437568/pu/img/S9UduF0zhwpmilDu.jpg'],https://twitter.com/Springboks/status/1497832694671159296
Springboks,@Springboks,2022-02-28T14:35:58.000Z,"Springboks
@Springboks
·
Feb 28, 2022"," Selling like hot cakes - close to 60,000 Rugby World Cup Sevens 2022 tickets snapped up today! More here: https://bit.ly/3prsRQj
#RWC7s #AllRoadsLeadToCapeTown
1
11
29",✅,1,11,29,[],https://twitter.com/Springboks/status/1498305986225967107
TourvestDM,@TourvestDM,2022-03-01T04:12:02.000Z,"TourvestDM
@TourvestDM
·
Mar 1, 2022","SA Rugby Travel, a division of #TourvestDM's Sports & Leisure division in #SouthAfrica, has been appointed as the official travel agent for the eighth edition of the Rugby World Cup Sevens 2022 in #CapeTown. 

See the full Q&A here  https://bit.ly/3hnKQTs

#RugbyWorldCup
1
3",🏉 ➡,,1,3,[],https://twitter.com/TourvestDM/status/1498511354575077377
Keith Dunn OBE CMLJ,@KeithMDunnOBE,2022-03-02T15:55:41.000Z,"Keith Dunn OBE CMLJ
@KeithMDunnOBE
·
Mar 2, 2022","Delighted to see that the First Minister of Wales has signed a MOU (Memorandum of Understanding) with Oita Prefectural in Japan on St. David’s Day.  The MOU desires to strengthen the relationship that was established through the various activities surrounding the Rugby World Cup.
5
10",,,5,10,[],https://twitter.com/KeithMDunnOBE/status/1499050822004617217
APSM Rugby Channel,@ApsmRugby,2022-03-03T07:00:00.000Z,"APSM Rugby Channel
@ApsmRugby
·
Mar 3, 2022","1995 Rugby World Cup - Scotland Training
Bryan Redpath, Graham Shiel and Kenny Logan
2 June 1995, ©John Stillwell
1
6
39",🏉,1,6,39,[],https://twitter.com/ApsmRugby/status/1499278401835659264
Rep. Alex Mooney,@RepAlexMooney,2022-03-04T15:58:01.000Z,"Rep. Alex Mooney
@RepAlexMooney
·
Mar 4, 2022","Rugby has always been a passion of mine. I am proud to advocate for our great country and help bring the Rugby World Cup to the United States. #CongressionalRugbyCaucus #Rugby 
@USARugby
 @USRugbyWC
35
56
341",,35,56,341,['https://pbs.twimg.com/ext_tw_video_thumb/1499776125110829056/pu/img/aR3xQwmr3m4MqEW-.jpg'],https://twitter.com/RepAlexMooney/status/1499776182472122374
Rugby Canada,@RugbyCanada,2022-03-05T23:00:53.000Z,"Rugby Canada
@RugbyCanada
·
Mar 6, 2022","Rugby Canada’s National Senior Women’s 15s West Camp is underway! 

This weekend’s West Camp is the first Senior Womens activity of 2022, a year which will end with the team’s participation in the Rugby World Cup.
3
1
21",🍁,3,1,21,[],https://twitter.com/RugbyCanada/status/1500244990823309313
Sysy House of Fame,@sysyhouseoffame,2022-03-06T10:56:38.000Z,"Sysy House of Fame
@sysyhouseoffame
·
Mar 6, 2022","Sport is an ideal way to heal wounds & rise above differences
E.g
Post-Apartheid,President Mandela turned to the Rugby World Cup to help foster the nation’s healing process & prevent a civil war many feared was inevitable
In the same light,we birthed #SportsForDevelopment
Join us
1
7",,,1,7,[],https://twitter.com/sysyhouseoffame/status/1500425114407559171
World Rugby 7s,@WorldRugby7s,2022-03-07T17:00:56.000Z,"World Rugby 7s
@WorldRugby7s
·
Mar 8, 2022","#OTD in 2009...

The 
@WelshRugbyUnion
 shocked the world by winning the men's title at the Rugby World Cup Seven! 
1
9
57",🏆,1,9,57,[],https://twitter.com/WorldRugby7s/status/1500879180380221456
Irish Rugby,@IrishRugby,2022-03-08T13:29:34.000Z,"Irish Rugby
@IrishRugby
·
Mar 8, 2022"," 𝐒𝐄𝐗𝐓𝐎𝐍 𝐒𝐈𝐆𝐍𝐒!

We're delighted to announce Ireland captain 
@JohnnySexton
 has signed a contract extension up until the end of Rugby World Cup 2023. 

#TeamOfUs | #IrishRugby
irishrugby.ie
Johnny Sexton Signs Contract Extension to Rugby World Cup 2023
26
119
1,452",✍ 🔒,26,119,"1,452",[],https://twitter.com/IrishRugby/status/1501188375419797519
Ultimate Rugby,@ultimaterugby,2022-03-09T12:03:33.000Z,"Ultimate Rugby
@ultimaterugby
·
Mar 9, 2022"," Test caps
 Test starts
 Tests as captain
 Tries
 Six Nations titles
   Grand Slams
  Triple Crowns
 Rugby World Cup Winner
  Lions tourist

Happy Birthday, Martin Johnson 
5
17
269",🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🦁 🦁 🦁 🐐,5,17,269,[],https://twitter.com/ultimaterugby/status/1501529118394966026
Africa story Live,@AfricaStoryLive,2022-03-10T17:56:51.000Z,"Africa story Live
@AfricaStoryLive
·
Mar 11, 2022","Rugby Africa has taken the African qualifiers for the Rugby World Cup to France.

France is hosting the 2022 Rugby Africa Cup 
32
38
65",💔 💔,32,38,65,[],https://twitter.com/AfricaStoryLive/status/1501980417439711237
Blackrock College,@BlackrockColl,2022-03-11T18:58:01.000Z,"Blackrock College
@BlackrockColl
·
Mar 12, 2022","Fantastic day in London for the 2022  
@rockunion1898
 UK business lunch. Congrats to this year’s honouree Craig Doyle (Class of 89) & a special thank you to the great Francois Pienaar, captain of the 1995 Rugby World Cup champions Sth Africa, who joined Craig for a post-lunch Q&A.
1
1
32",,1,1,32,[],https://twitter.com/BlackrockColl/status/1502358197713215496
cheryl roberts,@cherylroberts00,2022-03-12T09:04:48.000Z,"cheryl roberts
@cherylroberts00
·
Mar 12, 2022","South African woman rugby ‘player of the year’, Lusanda Dumke from Border rugby: In national training for both 15’s and 7’s national squads with her biggest ambition for 2022 set on playing in her first women’s rugby world cup
3
27",,,3,27,[],https://twitter.com/cherylroberts00/status/1502571297791954944
Balls.ie,@ballsdotie,2022-03-13T13:51:56.000Z,"Balls.ie
@ballsdotie
·
Mar 13, 2022","Brilliant scenes as Spain qualified for next year's Rugby World Cup this afternoon. It will be their first appearance in the tournament since 1999 
From 
Rugby Europe
4
17
365",👏,4,17,365,['https://pbs.twimg.com/ext_tw_video_thumb/1503003245207302150/pu/img/xYjFmocUxEv7MyD-.jpg'],https://twitter.com/ballsdotie/status/1503005945571561473
ラグビーワールドカップ™,@rugbyworldcupjp,2022-03-14T10:21:44.000Z,"ラグビーワールドカップ™
@rugbyworldcupjp
·
Mar 14, 2022","本日、#RWC2021 自転車チャリティーレース「Race to Rugby World Cup 2021」の出発式が行われました。

今日から冒険家2名のアダム・ナン氏とロン・ラトランド氏がニュージーランドまで210日間の世界を巡る旅に出ます。

ぜひ、コメントで一所懸命日本語を覚えてくれた2人に応援のメッセージを！
6
61
371",🌏 👇,6,61,371,['https://pbs.twimg.com/ext_tw_video_thumb/1503315404365606913/pu/img/r0V-nXQDEyNPZRsf.jpg'],https://twitter.com/rugbyworldcupjp/status/1503315434828800000
Craig,@CraigDreyer7,2022-03-15T09:53:49.000Z,"Craig
@CraigDreyer7
·
Mar 15, 2022","Got my confirmation through. Rugby World Cup 2023 England V Samoa is booked 
1
7",,,1,7,[],https://twitter.com/CraigDreyer7/status/1503670796669136902
Planet Rugby,@PlanetRugby,2022-03-16T08:00:02.000Z,"Planet Rugby
@PlanetRugby
·
Mar 16, 2022"," Eddie Jones looks ahead to next year's Rugby World Cup.
3
24",,,3,24,[],https://twitter.com/PlanetRugby/status/1504004550491054081
Bongz,@BourerTheFunk,2022-03-17T13:59:11.000Z,"Bongz
@BourerTheFunk
·
Mar 17, 2022","Where’s this guy who once raped our national anthem at the rugby world cup 
3
4",😂 😂,3,,4,[],https://twitter.com/BourerTheFunk/status/1504457320818003975
Rugby World Cup France 2023,@France2023,2022-03-18T18:32:07.000Z,"Rugby World Cup France 2023
@France2023
·
Mar 19, 2022","Au nom de la Rose   
  
 Le Touquet-Paris-Plage (
@hautsdefrance
) sera le Camp de Base Officiel d'
@EnglandRugby
 pour la #RWC2023  
--- 
 Le Touquet-Paris-Plage (
@hautsdefrance
) will be the Official Team Base of 
@EnglandRugby
 for Rugby World Cup France 2023
1
40
69",🌹 📍 📍,1,40,69,[],https://twitter.com/France2023/status/1504888396380000256
むさたか@自称かすみん限界オタク,むさたか@自称かすみん限界オタク,2022-03-19T03:24:34.000Z,"むさたか@自称かすみん限界オタク
@Kasumin77W
·
Mar 19, 2022","1528 各停 羽生行き 7503F
RUGBY WORLD CUP 2019
The following media includes potentially sensitive content. Change settings
View",,,,,[],https://twitter.com/Kasumin77W/status/1505022390509928450
Thaboj Jan,@JanThaboj,2022-03-20T14:05:11.000Z,"Thaboj Jan
@JanThaboj
·
Mar 20, 2022","1st African Country to won  3 times Rugby world cup

1st African country to won  Miss Universe 3 times

1st African Country goin to host Netball world cup

1st African Country to hosted Fifa world cup

1st African Country reached semi-final in Fifa Women's world cup

Respect SA!
6",,,,6,['https://pbs.twimg.com/ext_tw_video_thumb/1505545897152847876/pu/img/rlsLeWxsdZWn5QSE.jpg'],https://twitter.com/JanThaboj/status/1505545996411023363
Sniping Scrum Half | Rugby Coach,@SnipinScrumHalf,2022-03-21T21:34:22.000Z,"Sniping Scrum Half | Rugby Coach
@SnipinScrumHalf
·
Mar 22, 2022","I have said it before and I'll say it again. 

Watch the documentary ‘Chasing the sun’ about South Africas journey to winning the Rugby World Cup. 

What an moving story about Makazole Mapimpi.
From 
Llanishen High PE Department
1
6",,,1,6,['https://pbs.twimg.com/ext_tw_video_thumb/1324456371287371778/pu/img/PGNP1msoYRxPelsc.jpg'],https://twitter.com/SnipinScrumHalf/status/1506021422518267904
Fiji Rugby Union,@fijirugby,2022-03-22T10:44:19.000Z,"Fiji Rugby Union
@fijirugby
·
Mar 22, 2022","Revealing Flying Fijians official team base for 2023 Rugby World Cup in France. See  
1
25
161",⬇ ⬇ ⬇,1,25,161,[],https://twitter.com/fijirugby/status/1506220219593019395
Fox Rugby,@FOXRUGBY,2022-03-23T05:05:49.000Z,"Fox Rugby
@FOXRUGBY
·
Mar 23, 2022","‘I have no regrets about anything’

Israel Folau is eyeing the 2023 Rugby World Cup. He's keen to take advantage of World Rugby's new eligibility rules and play for Tonga  

STORY:  http://bit.ly/3DbvlIf
6
29
154",👀 👀,6,29,154,[],https://twitter.com/FOXRUGBY/status/1506497420724736004
The Guardian,@guardian,2022-03-24T19:32:10.000Z,"The Guardian
@guardian
·
Mar 25, 2022","USA on course to be named Rugby World Cup host for 2031 and 2033
theguardian.com
USA on course to be named Rugby World Cup host for 2031 and 2033
World Rugby chief and US bid executives price bid at half-a-billion dollars and say Biden White House will express support
29
100
433",,29,100,433,[],https://twitter.com/guardian/status/1507077835353165832
Rugby Journal,@JournalRugby,2022-03-25T08:19:45.000Z,"Rugby Journal
@JournalRugby
·
Mar 25, 2022"," While the rugby world has been full of the news of Spain’s Rugby World Cup qualification. Before they secured their place, we toured the country to tell the story of the foundations being built for the sport’s future.
2
29
145",,2,29,145,[],https://twitter.com/JournalRugby/status/1507271002857914392
Mortmeister,@MortmeisterV,2022-03-26T11:14:48.000Z,"Mortmeister
@MortmeisterV
·
Mar 26, 2022","Happy times, Hairy Funnel 2003 in Invincible, made all the better with a run ashore to Edinburgh to see England win the Rugby World Cup half way through!
Keith ‘KC’ Campbell
@captureasecond
·
Mar 26, 2022
Exercise Hairy Funnel onboard HMS Illustrious, 2006. #harrierfriday #raf #royalairforce #harrier #hover #airpower #fighter #flight #fastjet #aviation #avgeek #captureasecond
2",,,,2,[],https://twitter.com/MortmeisterV/status/1507677443489992707
Andrew Forde,@andrewfrugby,2022-03-27T21:03:52.000Z,"Andrew Forde
@andrewfrugby
·
Mar 28, 2022","Cheslin Kolbe’s try in the 2019 Rugby World Cup final.
Joel S.
@jh_swanson
·
Mar 27, 2022
If you're on the political left, what is the most right-wing artistic work that you enjoy and appreciate (in whatever way you understand that concept)? And if you're on the right, the reverse?
11
46
897",,11,46,897,[],https://twitter.com/andrewfrugby/status/1508188074303533056
World Rugby Museum,@wrugbymuseum,2022-03-28T09:01:03.000Z,"World Rugby Museum
@wrugbymuseum
·
Mar 28, 2022","1991 Pioneers, Players and Perseverance: read the story of the inaugural women’s Rugby World Cup  http://ow.ly/XI4Z50IsB05

 USA team ft. the Welsh Guards goat mascot 
1
11
20",➡ 📷 🐐,1,11,20,[],https://twitter.com/wrugbymuseum/status/1508368559730216965
SportGarmz,@SportGarmz,2022-03-29T11:50:19.000Z,"SportGarmz
@SportGarmz
·
Mar 29, 2022","When playing the Rugby World Cup 2011 game, there’s only one player we care to get in our team…
@jimhamilton4
2
5
12",,2,5,12,[],https://twitter.com/SportGarmz/status/1508773547296051201
Race To Rugby World Cup 2021,@racetoRWC,2022-03-30T23:22:52.000Z,"Race To Rugby World Cup 2021
@racetoRWC
·
Mar 31, 2022","Listen to Episode 8 of the Race To Rugby World Cup POD, wherever you get your podcasts. 

We had a great conversation with Hiro, where we discussed his love for the game which stretches between Japan, Hong Kong and Australia.
5
9",,,5,9,['https://pbs.twimg.com/ext_tw_video_thumb/1509310185978085378/pu/img/-wDY1suu19c3ZArX.jpg'],https://twitter.com/racetoRWC/status/1509310218957893632
Sportsnation ZA,@SportsnationZA,2022-03-31T10:02:42.000Z,"Sportsnation ZA
@SportsnationZA
·
Mar 31, 2022","Our Rugby World Cup 2023 Al-Package 5, is filled with excitement! Visiting Bordeaux and Nantes in France, you will witness the action between Ireland and Asia Pacific 1 as well as South Africa and Spain who have claimed the Europe 2 spot. Visit http://sportsnation-travel.co.za
2
3",,,2,3,[],https://twitter.com/SportsnationZA/status/1509471237814190087
stubbsy,@stubbsy1927,2022-04-01T17:22:43.000Z,"stubbsy
@stubbsy1927
·
Apr 2, 2022","I noticed bbc2 Wales couldn't cut into the scarlets game on scrum 5 live.
Could you Imagine bbc wales cutting off a rugby World Cup draw for anything no me neither.
1
3",,1,,3,[],https://twitter.com/stubbsy1927/status/1509944361575976969
BBC Sport Wales,@BBCSportWales,2022-04-02T11:00:02.000Z,"BBC Sport Wales
@BBCSportWales
·
Apr 2, 2022","Wales captain Siwan Lillicrap wants to lay down a marker against Scotland, who'll they'll also face at the Rugby World Cup 
1
7",🏉,,1,7,['https://pbs.twimg.com/amplify_video_thumb/1509927944386453523/img/yV0iURKIuPXXWtdr.jpg'],https://twitter.com/BBCSportWales/status/1510210441045331968
Adrian Slabbert,@adrian_slabbert,2022-04-03T14:14:27.000Z,"Adrian Slabbert
@adrian_slabbert
·
Apr 3, 2022","Commentator in London Irish vs Quins mentioned Tabai Matson was part of the 1999 Fijian Rugby World Cup squad. Was a really talented squad!
2
6",,2,,6,[],https://twitter.com/adrian_slabbert/status/1510621756645691394
Steven Bartlett,@SteveBartlettSC,2022-04-04T07:02:21.000Z,"Steven Bartlett
@SteveBartlettSC
·
Apr 4, 2022","This is one of the most unexpected, powerful & insightful conversations I've ever had.
@JonnyWilkinson
 went from winning the Rugby World Cup to an identity crisis & depression.

Today he shares all the learnings and lessons from his journey 

OUT NOW  https://g2ul0.app.link/JW
14
24
200",,14,24,200,['https://pbs.twimg.com/ext_tw_video_thumb/1510875281011068930/pu/img/a4wk4nK7aXOIYu3v.jpg'],https://twitter.com/SteveBartlettSC/status/1510875401521799168
Rich Freeman,@FreemanrugbyJPN,2022-04-05T01:29:33.000Z,"Rich Freeman
@FreemanrugbyJPN
·
Apr 5, 2022","Japan Women’s Team will tour Australia in May ahead of Rugby World Cup in October.

May 1 vs Fiji at Bond Uni, Gold Coast.

May 6 vs Australian Barbarians at Wests Bulldogs Rugby Memorial Park, Brisbane

May 10 vs Australia at Bond Uni.

#Sakura15 #rugbyjp #rugby
1
11
58",,1,11,58,[],https://twitter.com/FreemanrugbyJPN/status/1511154039404126213
Eric Njiru,@EricNjiiru,2022-04-06T09:19:02.000Z,"Eric Njiru
@EricNjiiru
·
Apr 6, 2022","Paul Odera, Coach, Captain Dan Sikuta and team manager Jim Mnene comment on the upcoming Currie Cup tour and 2023 Rugby World Cup qualifiers. #KenyaSimbas
1
1
15",,1,1,15,['https://pbs.twimg.com/ext_tw_video_thumb/1511634301883924480/pu/img/5GWWf5AwPuB5-vqx.jpg'],https://twitter.com/EricNjiiru/status/1511634578485743619
RN,@RNasiko,2022-04-07T01:53:58.000Z,"RN
@RNasiko
·
Apr 7, 2022","Manifesting the Fijiana team to bring home a 15's rugby world cup before the men's team. 
6
57
298",,6,57,298,[],https://twitter.com/RNasiko/status/1511884961011314688
Autographed Sports Memorabilia,@items_sport,2022-04-08T11:28:33.000Z,"Autographed Sports Memorabilia
@items_sport
·
Apr 8, 2022",Signed England Shirt Framed - Rugby World Cup Winners 2003 Autograph +COA https://ebay.com/itm/165423723289?hash=item268405b319%3Ag%3AvoEAAOSwZgViT8Rg&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay,,,,,[],https://twitter.com/items_sport/status/1512391944332218373
Peter Malinauskas,@PMalinauskasMP,2022-04-09T05:55:41.000Z,"Peter Malinauskas
@PMalinauskasMP
·
Apr 9, 2022","It's #GameOn 

Great to catch up with Phil Kearns and Rugby World Cup organisers after #AFLWGrandFinal 

World Rugby has named Australia as preferred candidate to host back-to-back men's & women's World Cups in 2027 & 2029 and we want 
@TheAdelaideOval
 to play a big part.
6
9
66",,6,9,66,[],https://twitter.com/PMalinauskasMP/status/1512670565009543168
Chris Hughes,@Hughesers,2022-04-10T23:01:28.000Z,"Chris Hughes
@Hughesers
·
Apr 11, 2022","I took this ""Frodograph"" back in 2011 when I went to the Rugby World Cup in NZ. This place should definitely be on your list of places to visit. This was just before it was all redone for filming ""The Hobbit"" #Hobbit #Hobbiton #NZ #VisitNewZealand #nzmustdo #bucketlist #RWC2011
2
11
33",👶 🧒 📍,2,11,33,[],https://twitter.com/Hughesers/status/1513291099439128578
World Rugby Museum,@wrugbymuseum,2022-04-11T08:00:15.000Z,"World Rugby Museum
@wrugbymuseum
·
Apr 11, 2022","""Just get the ball down, whatever you do, don't drop it!"" - Nolli Waterman (
@nolli15
) on the #RedRoses 2014 Rugby World Cup win 

 Search ""From the Vaults"" wherever you get your podcasts to listen to the full episode.
@EnglandRugby
4
8
65",🏆 🎧,4,8,65,['https://pbs.twimg.com/ext_tw_video_thumb/1513425534209904641/pu/img/mYSNfDfB3Qv_XZg0.jpg'],https://twitter.com/wrugbymuseum/status/1513426688964796419
Sportico,@Sportico,2022-04-12T12:56:48.000Z,"Sportico
@Sportico
·
Apr 12, 2022","Can rugby be America's next biggest sport? 

Jim Brown, executive chairman of USA Rugby World Cup Bid Committee thinks so. 

Read: https://wp.me/pc2RuA-1lyy9P

: 
@USRugbyWC
17
68
291",📷,17,68,291,[],https://twitter.com/Sportico/status/1513863706744168454
DHL Rugby,@DHLRugby,2022-04-13T11:10:59.000Z,"DHL Rugby
@DHLRugby
·
Apr 13, 2022","DHL are delighted to be partnering with Ron Rutland and Adam Nunn as they cycle from Tokyo to Auckland in time for the start of the Women’s Rugby World Cup, all with the aim of raising money for ChildFund. Check out the highlights of their Japan leg here!
http://racetorugbyworldcup.com
5
10",,,5,10,['https://pbs.twimg.com/ext_tw_video_thumb/1514199310262546436/pu/img/6Zen4yOiz892MPIe.jpg'],https://twitter.com/DHLRugby/status/1514199465451732994
USA Rugby,@USARugby,2022-04-14T13:30:42.000Z,"USA Rugby
@USARugby
·
Apr 14, 2022","On this day in 1991, the United States were Rugby World Cup Champions 
2
46
204",🏆,2,46,204,[],https://twitter.com/USARugby/status/1514597014163578882
The Usual Suspect,@Jude_Mugabi,2022-04-15T10:51:03.000Z,"The Usual Suspect
@Jude_Mugabi
·
Apr 15, 2022","14 nations to battle for the #RugbyAfrica7sUG crown at Kyadondo next weekend.

This year’s event is a qualifier to both the Rugby World Cup Sevens 2022 in Cape Town & the Commonwealth Games in Birmingham, England.

Buy your ticket now: https://mticket.252.co.ug
5
7",🎩,,5,7,[],https://twitter.com/Jude_Mugabi/status/1514919221951713283
Hideki Mimura,@stpt317,2022-04-16T19:16:55.000Z,"Hideki Mimura
@stpt317
·
Apr 17, 2022","Great friendship from Rugby World Cup 2019 in Japan!!
3
8",☘ ☘ 🌸 🌸,,3,8,[],https://twitter.com/stpt317/status/1515408918280822792
Enock Mthembu,@EnochMthembu,2022-04-17T17:52:52.000Z,"Enock Mthembu
@EnochMthembu
·
Apr 18, 2022","The KZN downpour has United the Nation like in 1995 during Tata Madiba &Rugby World Cup , Patrice Motsepe & his wife made a huge input in mobilizing the nation not forgetting the Gift of Givers, President Cyril Ramophosa, Minister of Finance Enoch Godongwane, KZN Premier Zikalala
3
3
4",,3,3,4,['https://pbs.twimg.com/ext_tw_video_thumb/1515746523816026119/pu/img/yEzIgT4xeq3cp2kE.jpg'],https://twitter.com/EnochMthembu/status/1515750154866941960
The Usual Suspect,@Jude_Mugabi,2022-04-18T16:55:50.000Z,"The Usual Suspect
@Jude_Mugabi
·
Apr 19, 2022"," 14 Nations

 3 Berths on offer for the Rugby World Cup 7s in September

 2 Tickets to the Commonwealth Games in July/August at stake

 1 Overall Winner

 Many cheering fans. Do you want to be one of them?
Buy your #RugbyAfrica7sUG ticket here: https://mticket.252.co.ug
16
13",🎩 🏉 🏉 🏉 🏉 🏉,,16,13,[],https://twitter.com/Jude_Mugabi/status/1516098187425206280
Deusdedit Bugembe,@deusdedits,2022-04-19T08:51:46.000Z,"Deusdedit Bugembe
@deusdedits
·
Apr 19, 2022","Timothy Kisiga 
@tim_kisiga
 Uganda's joint top try scorer at the 2018 Rugby World Cup Sevens with four tries . One of the best at attacking the gap and elegant with the ball in hand. You can count on him,he's up there with the cream. #RugbyAfrica7sUG #NileSpecial
 
@HWamwayi
5
46
144",📸,5,46,144,[],https://twitter.com/deusdedits/status/1516338754780377090
NOC Zambia - Team Zambia,@NOC_Zambia,2022-04-20T17:32:34.000Z,"NOC Zambia - Team Zambia
@NOC_Zambia
·
Apr 21, 2022","ALL THE BEST TEAM ZAMBIA

Join us in sending best wishes to the Zambia Sevens Rugby Team that will be heading to Kampala, Uganda for the 2022 Rugby Africa Men’s Sevens to be held on the 23 and 24 April 2022.

The competition will double as a qualifier for the Rugby World Cup

1
6
25
57",,6,25,57,[],https://twitter.com/NOC_Zambia/status/1516832208799125511
Carleton Ravens,@CURavens,2022-04-21T00:41:05.000Z,"Carleton Ravens
@CURavens
·
Apr 21, 2022","Lauryn Walker has been named to the Jamaican National 7s Team for this weekend’s Rugby Americas North Qualifiers in the Bahamas 

Team Jamaica will be looking to qualify for the Rugby World Cup Sevens & the Commonwealth Games 

 | http://bit.ly/3vEEoye
4
19
61",🏉 📰,4,19,61,[],https://twitter.com/CURavens/status/1516940046330384392
Sardieq,@SardieqWP,2022-04-22T04:49:02.000Z,"Sardieq
@SardieqWP
·
Apr 22, 2022","Another angle of Owen Farrell attempting to tackle Cheslin Kolbe in the 2019 Rugby World Cup Final:
18
133
548",,18,133,548,['https://pbs.twimg.com/ext_tw_video_thumb/1517364805711056896/pu/img/Kg7D9GhOLua09v92.jpg'],https://twitter.com/SardieqWP/status/1517364832697294849
Eroni Sotutu,@Trainwith_Ronz,2022-04-23T06:03:16.000Z,"Eroni Sotutu
@Trainwith_Ronz
·
Apr 23, 2022","The Women's Rugby World Cup later this year is gonna be a cracker  Toso Viti 
5
51
406",👀 👀,5,51,406,[],https://twitter.com/Trainwith_Ronz/status/1517745905134608384
Adam Theo,@AdamTheofilatos,2022-04-24T12:57:53.000Z,"Adam Theo
@AdamTheofilatos
·
Apr 24, 2022","The Zimbabwe Cheetahs have qualified for the 7s Rugby World Cup 2022! 

A great achievement!
42
284
1,599",🏏 🏉,42,284,"1,599",[],https://twitter.com/AdamTheofilatos/status/1518212632305618946
All Things Business London,@allthingsbusldn,2022-04-25T12:01:36.000Z,"All Things Business London
@allthingsbusldn
·
Apr 25, 2022","New team member
@Tommo33s
, who was part of the Rugby World Cup winning team of 2003, has joined 
@Medigold_Health
 in a new role that will help employers to understand the importance of keeping people in work, safe and well.

Read more 
http://ow.ly/P4PU50IuShz

#BusinessNews
1
8",👇,,1,8,[],https://twitter.com/allthingsbusldn/status/1518560856426098689
Hassan Omar Wamwayi,@HWamwayi,2022-04-26T17:03:25.000Z,"Hassan Omar Wamwayi
@HWamwayi
·
Apr 27, 2022","Mark my words. We are going to win the Rugby World Cup 7's.
14
40
157",,14,40,157,[],https://twitter.com/HWamwayi/status/1518999201388142594
NewsDay Zimbabwe,@NewsDayZimbabwe,2022-04-27T14:45:00.000Z,"NewsDay Zimbabwe
@NewsDayZimbabwe
·
Apr 27, 2022","Zimbabwe Goshawks head coach Brandan Dawson says beating their continental rivals, Kenya Simbas in the Currie Cup First Division was “massive” for his team as they continue to build towards the 2023 Rugby World Cup qualifiers.
https://newsday.co.zw/2022/04/dawson-pleased-with-sables-progress/… 
@wisdomdzungairi
1
4",🔴 🔗,,1,4,[],https://twitter.com/NewsDayZimbabwe/status/1519326753054879744
SA Rugby magazine,@SARugbymag,2022-04-28T17:54:29.000Z,"SA Rugby magazine
@SARugbymag
·
Apr 29, 2022","SA to get 2023 Rugby World Cup? 

#ElonMusk #JustKidding
6
32
283",,6,32,283,[],https://twitter.com/SARugbymag/status/1519736827162230784
Egutz,@Egutz_,2022-04-29T10:03:06.000Z,"Egutz
@Egutz_
·
Apr 29, 2022","France orders anti-drone system for Olympics, rugby World Cup - DroneDJ http://dlvr.it/SPST91
1
1",,,1,1,[],https://twitter.com/Egutz_/status/1519980587771068416
LOOK UP TV,@lookuptv,2022-04-30T18:36:16.000Z,"LOOK UP TV
@lookuptv
·
May 1, 2022","Kenya sevens women rugby team has been knocked out of the race for the 2022 rugby world cup. ^GW 
@nancienelima
 
 #LookUPTVWeekend #LookUPTVKE #LookUPTVNews
1
5",,,1,5,['https://pbs.twimg.com/ext_tw_video_thumb/1520471757236412417/pu/img/xNLmqr4Cnd_3zmMv.jpg'],https://twitter.com/lookuptv/status/1520472118588284928
ernnews,@ernnews,2022-05-01T15:51:50.000Z,"ernnews
@ernnews
·
May 1, 2022","Spain thrown out of Rugby World Cup 2023 - 
Spain has been thrown out of next years Rugby World Cup after they fielded an ineligible player – World Rugby announced last... - https://englishradionews.com/news/spain/spain-thrown-out-of-rugby-world-cup-2023/…. #NewsAcrossSpain
1
3
1",,1,3,1,[],https://twitter.com/ernnews/status/1520793126461390849
USA Rugby,@USARugby,2022-05-02T21:15:02.000Z,"USA Rugby
@USARugby
·
May 3, 2022"," USA Women's Eagles player pool for Rugby World Cup 2021 
9
44
166",🚨 🚨,9,44,166,[],https://twitter.com/USARugby/status/1521236849406230529
Kenya Rugby,@OfficialKRU,2022-05-03T15:59:28.000Z,"Kenya Rugby
@OfficialKRU
·
May 3, 2022","The  
@KenyaSimbas
  Head Coach 
@Paulodera75
  talks about the significance of the Currie Cup in Kenya's quest to qualify for the Rugby World Cup 2023 in France.
youtube.com
The Currie Cup is a big part of fulfilling our vision to qualify for...
Simbas Head Coach Paul Odera talks about the significance of the Currie Cup in Kenya's quest to qualify for the Rugby World Cup 2023 in France.
3
24",,,3,24,[],https://twitter.com/OfficialKRU/status/1521519822042972163
insane moments in british politics,@PoliticsMoments,2022-05-04T13:33:43.000Z,"insane moments in british politics
@PoliticsMoments
·
May 4, 2022","Lindsay Hoyle enjoys a game of the Rugby World Cup (2019)
17
58
1,367",,17,58,"1,367",[],https://twitter.com/PoliticsMoments/status/1521845530850115585
